,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
23CAMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CCMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CGMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CUMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23DAPPAt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23DAPPAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23PDE2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23PDE4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23PDE7pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23PDE9pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DAHtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA120tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA140tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA141tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA160tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA161tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA180tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE120tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE140tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE141tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE160tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE161tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE180tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPE181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG120tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG140tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG141tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG160tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG161tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG180tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRGx,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRGy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRx,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2MAHMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34dhpactex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMACHYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HAD80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HCINNMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPPNH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3KGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NTD2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NTD4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NTD7pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NTD9pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR140,0.005868739999999954,0.009455080000000282,0.01271556,0.015975839999999297,0.016054038399999526,0.01662816000000046,0.0211926
3OAR141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAR80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS140,0.005868739999999954,0.009455080000000282,0.01271556,0.015975839999999297,0.016054038399999526,0.01662816000000046,0.0211926
3OAS141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OXCOAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEPTabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3PEPTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3UMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42A12BOOXpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4HOXPACDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4HTHRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PCPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PEPTabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PEPTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DGLCNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DOAN,4.158e-05,6.693999997333759e-05,9.009e-05,0.00011319,0.0001137444,0.00011782000000622152,0.00015015
5MTRtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5MTRtpp,0.00121392,0.00195576,0.00263016,0.00330456,0.0033207456,0.00343944,0.0043836000000000005
A5PISO,0.004401549999999974,0.007091330000000142,0.00953667,0.011981909999999641,0.012040571599999786,0.012471090000000226,0.01589445
AACPS1,0.00146718,0.0023637899999999997,0.00317889,0.003993990000000003,0.004013552400000009,0.00415701,0.005298150000000001
AACPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACPS3,0.021834359999999997,0.03517758,0.04730778000000001,0.059437979999999994,0.0597291048,0.06186401999999999,0.07884630000000001
AACPS4,0.01698264,0.027360919999999993,0.03679572,0.04623052,0.0464569552,0.04811748,0.0613262
AACPS5,0.008752679999999999,0.01410154,0.01896414,0.02382674,0.0239434424,0.024799260000000004,0.0316069
AACPS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACPS7,0.007335919999999954,0.011818870000000283,0.01589445,0.0199698299999993,0.020067590799999535,0.02078517000000046,0.02649075
AACPS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACPS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AACTOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADDGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAMYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAMYLpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB6PGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTA,0.06423372000001915,0.3399521599999577,0.0,0.0,0.0,0.0,0.0
ABUTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT1r,0.05637331999999995,0.09082357000000027,0.12214215,0.15346052999999932,0.15421212279999952,0.15972447000000045,0.20357025
ACACT2r,0.05637331999999995,0.09082357000000027,0.12214215,0.15346052999999932,0.15421212279999952,0.15972447000000045,0.20357025
ACACT3r,0.05637331999999995,0.09082357000000027,0.12214215,0.15346052999999932,0.15421212279999952,0.15972447000000045,0.20357025
ACACT4r,0.05637277999999995,0.09082270000000027,0.12214098000000001,0.15345905999999931,0.15421064559999953,0.15972294000000045,0.2035683
ACACT5r,0.05637277999999995,0.09082270000000027,0.12214098000000001,0.15345905999999931,0.15421064559999953,0.15972294000000045,0.2035683
ACACT6r,0.049036859999999995,0.07900382999999998,0.10624653,0.13348923000000001,0.1341430548,0.13893777,0.17707755
ACACT7r,0.047569679999999996,0.07664003999999998,0.10306764,0.12949524,0.13012950239999999,0.13478076,0.1717794
ACACT8r,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALD,0.0,0.0,0.0,0.0,0.0,0.00022742999999525448,0.0
ACALDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACALDtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACANTHAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBIPGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACCOAC,0.005875399999999954,0.009465810000000283,0.01272999,0.015993969999999302,0.01607225719999955,0.016647030000000458,0.021216649999999997
ACCOAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAL1PPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAL1Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGALtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM1PPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAM1Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGK,0.05893812,0.09495586,0.12769926,0.16044264,0.1612285016,0.16699134,0.21283210000000002
ACGS,0.05893812,0.09495586,0.12769926,0.16044264,0.1612285016,0.16699134,0.21283210000000002
ACHBS,0.05081508,0.08186874,0.11009934,0.13832993999999998,0.1390074744,0.14397606000000002,0.18349890000000002
ACKr,0.0,13.9095,0.0,0.0,0.0,0.0,0.0
ACLS,0.1529168399999999,0.24636601999999944,0.33131981999999877,0.41627362,0.418312511200001,0.43326437999999995,0.5521997000000001
ACM6PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMAMUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMANAptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMANAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMUMptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACMUMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNAMt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNAMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACNML,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD1f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD4f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD5f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD8f,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACODA,0.05893812,0.09495586,0.12769926,0.16044264,0.1612285016,0.16699134,0.21283210000000002
ACOLIPAabctex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACONTa,1.5075595,8.9429558,8.0597,2.4132,4.4441,2.9989999999999997,2.8874
ACONTb,1.5075595,8.9429558,8.0597,2.4132,4.4441,2.9989999999999997,2.8874
ACOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPPAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACS,0.10358480721524721,0.044618985000031135,1.899724265087742,0.6140448209523779,3.966774917200002,0.4583444499999999,4.258263358108138
ACSERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSERtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACt2rpp,0.0,13.9095,0.0,0.0,0.0,0.0,0.0
ACt4pp,0.0,0.0,2.034942035087744,0.23305587095237892,3.2699,0.00252552,4.28024510810814
ACtex,0.0,13.782557055000032,0.0,0.0,0.0,0.0,0.0
ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADCL,0.00016055999999999116,0.00025867999999995214,0.00034788000000003823,0.00043708000000000635,0.00043922079999994534,0.0004549200000000253,0.0005798000000000469
ADCS,0.00016055999999999116,0.00025867999999995214,0.00034788000000003823,0.00043708000000000635,0.00043922079999994534,0.0004549200000000253,0.0005798000000000469
ADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK1,0.559839647215237,4.270800645000049,6.736568795087742,1.8560716909523873,5.21488518039999,1.8840911699999952,5.905850158108137
ADK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADMDC,0.00121392,0.00195576,0.00263016,0.00330456,0.0033207456,0.00343944,0.0043836000000000005
ADNCYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNK1,0.0014967000000000175,0.0024112999999746365,0.00324284999999791,0.004074349999999608,0.004094332800014366,0.0042406600000062245,0.005404699999999874
ADNUC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBIK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBLabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADOCBLtonex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPRDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,0.044614259999999906,0.07187852999999922,0.09666422999999878,0.12144992999999998,0.12204478680000108,0.12640707000000007,0.1611070500000001
ADSL1r,0.05226515999999051,0.08420498000002159,0.11324118000000187,0.14227738000000376,0.14297424879998333,0.14808461999999517,0.18873529999999372
ADSL2r,0.07827515999999052,0.12610998000002158,0.16959618000000193,0.21308238000000376,0.21412604879998326,0.2217796199999952,0.2826602999999938
ADSS,0.05226515999999051,0.08420498000002159,0.11324118000000187,0.14227738000000376,0.14297424879998333,0.14808461999999517,0.18873529999999372
AGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PApp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3Pt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PApp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PCPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4Pt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMHE,0.00586872,0.009455159999999999,0.01271556,0.01597596000000001,0.016054209600000036,0.01662804,0.021192600000000002
AGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT160,0.01091718,0.01758879,0.023653890000000004,0.029718989999999997,0.0298645524,0.030932009999999996,0.039423150000000004
AGPAT161,0.00849132,0.013680459999999998,0.01839786,0.02311526,0.0232284776,0.02405874,0.0306631
AGPAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT181,0.004376339999999999,0.00705077,0.00948207,0.01191337,0.0119717212,0.012399630000000002,0.01580345
AGPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHCYSNS,0.0002412,0.00038860000000129894,0.0005226000000000117,0.0006565999999996082,0.0006598160000004377,0.0006833999999999998,0.0008710000000000143
AICART,0.0948452399999905,0.15280622000002156,0.20549802000000192,0.25818982000000373,0.25945442319998324,0.2687281799999952,0.34249669999999377
AIRC2,0.07827515999999052,0.12610998000002158,0.16959618000000193,0.21308238000000376,0.21412604879998326,0.2217796199999952,0.2826602999999938
AIRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKGDH,0.2007,3.9305,6.9637071,1.7889,3.4965222999999996,1.8904629000000002,1.8649875
AKGt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKGtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAabcpp,0.0005930999999999999,0.0009555499999999999,0.00128505,0.00161455,0.0016224580000000002,0.0016804500000000002,0.00214175
ALAALAr,0.00437076,0.007041780000000001,0.009469980000000001,0.011898180000000001,0.0119564568,0.01238382,0.0157833
ALAALAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAGLUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAR,0.004370760000000002,0.007041780000000002,0.009469980000000003,0.011898180000000001,0.011956456799999998,0.012383820000000002,0.0157833
ALATA_D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAt4pp,0.0008913599999999999,0.0,0.0,0.0,0.0,0.0,0.0
ALAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD19xr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD2y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD3y,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTAMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTNt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLULPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPATE160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPATG160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALR4x,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALTRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM3PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM4PCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANAPEr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAOTr,3.6e-07,5.8e-07,7.799999999999999e-07,9.8e-07,9.847999999999999e-07,1.02e-06,1.3e-06
AMMQLT8,4.014e-05,6.466999999999999e-05,8.697e-05,0.00010926999999999465,0.0001098052,0.00011373,0.00014495
AMPMS2,4.014e-05,6.466999999999999e-05,8.697e-05,0.00010927,0.0001098052,0.00011373,0.00014495
AMPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPTASECG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPTASEPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANHGMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANHMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANPRT,0.009942119999999999,0.01601786,0.02154126,0.027064659999999997,0.027197221599999998,0.02816934,0.0359021
ANS,0.009942119999999999,0.01601786,0.02154126,0.027064659999999997,0.027197221599999998,0.02816934,0.0359021
AOBUTDs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOXSr2,3.6e-07,5.8e-07,7.799999999999999e-07,9.8e-07,9.847999999999999e-07,1.02e-06,1.3e-06
AP4AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP4AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP5AH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APH181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APPLDHr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APRAUR,8.028000000000795e-05,0.0001293399999999889,0.0001739399999999918,0.00021853999999999467,0.0002196103999999794,0.0002274600000000063,0.0002899000000000326
ARAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNexs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNtonex,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTNtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBTptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
